createdDate,name,playerClass
2015-03-16 12:49:03.889,My Mech-type Mage,Mage
2015-03-16 12:55:49.118,Garrosh in Control,Warrior
2015-03-16 14:19:02.136,Angry Anduin,Priest
2015-03-16 14:28:52.436,Midrange Pally pt2,Paladin
2015-03-16 14:45:27.934,Control Mage type,Mage
2015-03-16 14:57:08.333,Mid-Tempo mashup shaman,Shaman
2015-03-16 15:00:50.633,Spell Stopper,Mage
2015-03-16 15:13:22.081,Aggresive Mech Pally,Paladin
2015-03-16 15:27:13.828,tempo mmmmmage,Mage
2015-03-16 15:27:26.169,Ethereal Arcanist deck,Mage
2015-03-16 15:42:59.215,Warrior tempo setter,Warrior
2015-03-16 15:57:17.283,Dot,Mage
2015-03-16 17:07:59.907,spiteful smith?,Shaman
2015-03-16 17:08:23.682,Aggresive Priest attempt,Priest
2015-03-16 18:24:00.675,control huntarded,Hunter
2015-03-16 20:52:14.522,Justsaiyan and voidgimmicks sense demons lock,Warlock
2015-03-16 22:32:44.785,MY HAND IS TOO FULL!,Warlock
2015-03-17 00:40:29.081,Gloop,Warlock
2015-03-17 05:19:11.279,흐물흐물 by.침착맨,Mage
2015-03-17 10:14:50.446,controlly pally list idea,Paladin
2015-03-17 10:23:11.766,warrior am,Warrior
2015-03-17 16:28:42.645,Miracle 2.0,Rogue
2015-03-17 17:53:54.987,Harri Tempo Mage son,Mage
2015-03-18 00:58:10.198,Not a Cult,Paladin
2015-03-18 01:12:52.224,Shattered Shadows,Priest
2015-03-18 01:25:23.828,Top 10 Mech Shaman [Season 12],Shaman
2015-03-18 01:31:51.296,LowBudget Rogue (rank 7),Rogue
2015-03-18 01:38:28.794,Miracle Rouge,Rogue
2015-03-18 01:48:45.729,All-around expensive druid deck.,Druid
2015-03-18 02:28:27.287,Mech of Mage,Mage
2015-03-18 02:31:49.748,For Justice!,Paladin
2015-03-18 04:29:14.140,Molten Freeze: Counterspell Edition,Mage
2015-03-18 06:05:23.812,Bolvar Fordragon Fights Back!,Paladin
2015-03-18 08:26:55.025,Enrage Mage,Mage
2015-03-18 14:12:53.508,kolento's hobgoblin handlock,Warlock
2015-03-18 15:14:02.182,spell dmg pally,Paladin
2015-03-18 15:15:36.560,ABC Combo Druid,Druid
2015-03-18 19:22:20.970,Savjz's Control Priest,Priest
2015-03-18 21:39:04.482,Lil'Somthin,Paladin
2015-03-18 23:28:40.441,Glutol Tempo Warrior,Warrior
2015-03-19 00:39:10.406,Actually in rank in my pocket feat.ysera,Mage
2015-03-19 00:47:44.065,Righteousness,Paladin
2015-03-19 00:48:08.030,Midrange/Control Hunter,Hunter
2015-03-19 00:54:31.297,Team Rocket,Mage
2015-03-19 01:28:10.005,Gazlowe Pally,Paladin
2015-03-19 01:48:59.015,Druid Swarm,Druid
2015-03-19 02:01:52.171,Meu mech mage <3,Mage
2015-03-19 02:02:56.440,Control Druid 23543245,Druid
2015-03-19 02:14:49.665,*****◥█̆◤TOTEMIC MIGHT◥█̆◤*****,Shaman
2015-03-19 02:47:52.228,Mochi's Hunting Priest,Priest
2015-03-19 05:01:31.163,Minenext,Rogue
2015-03-19 06:51:59.688,classic zoo / feat. GW,Warlock
2015-03-19 13:14:07.080,Total Control,Priest
2015-03-19 14:31:41.854,Tempo mage 2.0,Mage
2015-03-19 14:39:33.229,Seculars funny leeroy rouge.,Rogue
2015-03-19 20:55:20.518,Agressive DemonLock,Warlock
2015-03-19 21:26:56.692,Control+Control=Answer,Mage
2015-03-19 23:06:00.462,encho giants stuff,Mage
2015-03-19 23:23:40.808,Snowball Priest,Priest
2015-03-19 23:44:05.525,Hobgoblin/Zoolock,Warlock
2015-03-20 01:19:12.159,Ad nauseum,Rogue
2015-03-20 01:46:31.826,RNG Mage,Mage
2015-03-20 02:15:55.383,'Tempothief' Tempo Mage,Mage
2015-03-20 03:16:46.385,Steam Punk Priest,Priest
2015-03-20 11:41:49.692,You require my assistance?,Mage
2015-03-20 12:58:15.035,A version of Silentstorm's Demonlock,Warlock
2015-03-20 13:12:40.124,"Trump's ""To Battle 5.2""",Paladin
2015-03-20 13:15:39.448,Fibonacci's rank 1 Warrior,Warrior
2015-03-20 13:20:30.085,Mr. Yagut's March 2015 Rogue,Rogue
2015-03-20 13:24:54.249,Double Chow-Rag Druid,Druid
2015-03-20 14:39:33.405,Paul mage,Druid
2015-03-20 15:25:51.173,Chakki Face Hunter,Hunter
2015-03-20 15:30:03.478,Era DemonHandlock,Warlock
2015-03-20 16:05:56.314,Xiaosoul Priest,Priest
2015-03-20 16:21:24.582,TINGoT0NG's Novice Rogue,Rogue
2015-03-20 16:24:15.295,Hotform's Bloodlust Shaman,Shaman
2015-03-20 21:11:14.603,Impact's Secret-less Mech Mage,Mage
2015-03-20 21:41:57.422,new meta,Warrior
2015-03-20 22:47:42.005,Grex's deck,Druid
2015-03-20 22:58:33.575,V.C.Soulpriest 5000,Priest
2015-03-21 00:58:02.089,SuperControl Hunter,Hunter
2015-03-21 03:31:25.856,:3,Paladin
2015-03-21 07:09:32.674,Angel7777's mechmage,Mage
2015-03-21 09:58:14.016,TerrorLock,Warlock
2015-03-21 16:30:12.122,Greed Druid,Druid
2015-03-21 23:22:24.105,Budget Tempo Mage,Mage
2015-03-22 00:20:05.509,Spell Master,Priest
2015-03-22 00:30:52.275,Vrax ramp,Druid
2015-03-22 01:07:55.975,druid ladder,Druid
2015-03-22 01:33:44.505,Custom Pala,Paladin
2015-03-22 01:46:28.266,Le Kurai,Priest
2015-03-22 01:51:23.400,Shield up !,Warrior
2015-03-22 01:57:26.757,Frost !,Mage
2015-03-22 02:06:08.365,Miracoil,Rogue
2015-03-22 03:59:49.674,Burst the Bubble,Rogue
2015-03-22 08:04:04.015,hotform rogue,Rogue
2015-03-22 11:13:31.836,Eggdin,Paladin
2015-03-22 15:13:17.061,"Präsenz zeigen, Schultern breit!",Druid
2015-03-22 17:20:51.804,SylvanHunter Midrange Priest,Priest
2015-03-22 19:02:52.245,Kebab Control Warrior,Warrior
2015-03-22 23:45:08.575,Yaoman,Shaman
2015-03-22 23:59:20.043,something d-thing,Warlock
2015-03-23 00:00:40.306,Warrior Deck Kinda Dubious,Warrior
2015-03-23 00:02:44.048,Cheap Hunter,Hunter
2015-03-23 00:04:42.371,Budget Druid on EU,Druid
2015-03-23 00:06:47.645,Budget-Ish Control/ midrange Warrior,Warrior
2015-03-23 00:10:01.936,Fatigue Druid Variant,Druid
2015-03-23 01:44:47.970,Redeemer,Paladin
2015-03-23 04:02:14.823,JePPiNaToR13's DBL DBL Hobgoblin 4 ur @SS,Warlock
2015-03-23 05:03:16.788,Hunter Cho,Hunter
2015-03-23 05:24:49.418,Bubble,Paladin
2015-03-23 13:37:19.721,Stoneskin Druid,Druid
2015-03-23 22:06:15.172,P4VE's RNG Mage,Mage
2015-03-24 00:11:05.661,Heal Mage,Mage
2015-03-24 00:14:03.852,Day 9's Derpy Beatdown Paladin,Paladin
2015-03-24 04:48:56.298,Combo Shaman/ Reincarnate shaman,Shaman
2015-03-24 06:23:48.594,Test322322313,Priest
2015-03-24 07:09:39.435,Mad Antonidas,Mage
2015-03-24 07:23:29.556,Flood Mage,Mage
2015-03-24 08:54:20.823,"Priest, Derp.",Priest
2015-03-24 14:14:55.639,Goobysenchou's Control Paladin,Paladin
2015-03-24 14:53:49.628,The Aggro Wall,Druid
2015-03-24 15:04:57.894,Malygod Rogue,Rogue
2015-03-24 15:05:29.135,TiddlerCelestial's burst Mage,Mage
2015-03-24 15:32:15.104,2004,Mage
2015-03-24 16:45:38.251,I don't like mech,Paladin
2015-03-24 16:50:50.432,Savjz Eboladin,Paladin
2015-03-24 18:56:45.592,Savjz Paladin Rush Deck,Paladin
2015-03-24 19:05:11.978,hijiuh,Mage
2015-03-24 19:09:35.980,anti-aggro midrange priest,Priest
2015-03-24 20:00:43.508,gsgg,Paladin
2015-03-24 20:03:51.410,DownVotePOC,Paladin
2015-03-24 20:41:20.470,Neverending control,Mage
2015-03-24 21:49:07.029,Grex's Deck 2.0,Druid
2015-03-24 23:05:42.672,Arena Rogue Deck Draft,Rogue
2015-03-24 23:51:36.038,I Hob You (Echo Hobgoblin Deck),Mage
2015-03-25 01:02:03.055,Garbage Day,Rogue
2015-03-25 02:39:11.163,mage1,Mage
2015-03-25 02:48:26.822,Face Hunter Mage,Mage
2015-03-25 03:24:59.651,Final Boss,Warrior
2015-03-25 04:17:03.558,Adeption,Hunter
2015-03-25 04:58:15.998,Feign Death Mech Hunter,Hunter
2015-03-25 09:16:08.524,Fire's Firepower Freeze Mage,Mage
2015-03-25 18:13:52.886,Tazdingle Warrior,Warrior
2015-03-25 19:35:09.821,Silver Hand Overload,Paladin
2015-03-25 23:02:40.917,BunnyMuffins Aggro Warrior,Warrior
2015-03-25 23:15:24.381,shade of dome,Shaman
2015-03-25 23:18:15.519,Tempo Mage with flood mechanics,Mage
2015-03-26 01:57:24.154,Echo Mage w/ Dr. B,Mage
2015-03-26 02:00:14.759,Druid Mid w/ Cenarius,Druid
2015-03-26 02:01:19.834,Jai's Aggro Mage,Mage
2015-03-26 02:13:48.076,BloodLips Top1 EU Tempo mage,Mage
2015-03-26 02:36:01.103,Gazlowe 2.0,Priest
2015-03-26 08:27:10.595,RNG,Mage
2015-03-26 08:34:54.306,Oil Rogue w/ VanCleef,Rogue
2015-03-26 08:42:42.472,Control Warrior w/ Rag,Warrior
2015-03-26 08:57:30.183,Kee's Unexpected Ramp,Druid
2015-03-26 09:08:29.204,Mid Pally Trump Alt.,Paladin
2015-03-26 09:22:46.191,"Mid Hunter, 2 HM",Hunter
2015-03-26 13:39:56.463,Face Warrior,Warrior
2015-03-26 14:04:53.556,Handlock w/ Doomguard,Warlock
2015-03-26 14:11:16.161,Mid Priest w/ Gilblin,Priest
2015-03-26 14:33:31.035,Bloodlust Shaman Alt.,Shaman
2015-03-26 16:22:40.464,[Day9] Shadowform Priest,Priest
2015-03-26 17:06:44.795,Spare Part Druid,Druid
2015-03-26 17:16:33.047,Control Feign Death Hunter,Hunter
2015-03-26 19:54:09.308,"French Secret Mage  -1 water ele, +1 Piloted shredder",Mage
2015-03-26 20:13:00.255,El Classico - Ramp Druid,Druid
2015-03-26 20:59:14.289,[Low cost]OTK Warrior w/ Shades[600Dust],Warrior
2015-03-26 22:01:11.492,Thief Priest,Priest
2015-03-26 22:46:42.158,123,Mage
2015-03-26 23:28:00.825,Weenie Hut General,Mage
2015-03-27 00:57:27.022,Gazlorid,Druid
2015-03-27 01:30:47.042,aggro mech hunter,Hunter
2015-03-27 01:30:51.614,Mimirons Rogue,Rogue
2015-03-27 02:08:27.792,Das Schweigen des Drudi.,Druid
2015-03-27 02:43:55.050,facemage,Mage
2015-03-27 05:15:35.969,Silentstorm's Rank 1 Toshley Druid,Druid
2015-03-27 05:19:17.588,"Trump's ""To Battle 5.3""",Paladin
2015-03-27 05:32:23.594,StrifeCro's Rank 1 Demon Handlock,Warlock
2015-03-27 05:46:39.829,Payton's GvG Zoo,Warlock
2015-03-27 06:37:16.656,Hyped Pirate Rogue,Rogue
2015-03-27 14:23:30.162,Savjz's Hobgoblin Deck,Paladin
2015-03-27 15:08:42.525,HYPERSLUSH RAMP DRUID,Druid
2015-03-27 15:29:31.272,HYPERSLUSH FACE HUNTER,Hunter
2015-03-27 15:37:00.307,HYPERSLUSH OIL ROGUE,Rogue
2015-03-27 16:00:36.446,HYPERSLUSH CONTROL WARRIOR,Warrior
2015-03-27 16:29:05.598,HYPERSLUSH HANDLOCK,Warlock
2015-03-27 17:11:15.461,HYPERSLUSH MIDRANGE PALADIN,Paladin
2015-03-27 19:00:41.339,"Hunters, Mages, and Mechs oh my!",Mage
2015-03-27 19:51:13.941,Dublicate Sylvanas,Mage
2015-03-27 20:24:15.514,Windfury Shaman,Shaman
2015-03-27 22:49:10.001,New tempo mage deck!,Mage
2015-03-27 23:29:44.575,Rise of the Murlocs,Warlock
2015-03-28 03:41:00.383,Ebola Mage,Mage
2015-03-28 03:43:20.922,14-2,Shaman
2015-03-28 05:29:21.728,Decoy Rogue,Rogue
2015-03-28 05:52:03.793,Panda Bob Pally,Paladin
2015-03-28 07:04:39.611,Reincarnate shaman 420 blaze it,Shaman
2015-03-28 09:05:06.893,"GvG S12 ""Budget"" Handlock Deck (6520 Dust)",Warlock
2015-03-28 11:44:43.546,nigg nogg,Mage
2015-03-28 11:44:51.434,Meck mage,Mage
2015-03-28 14:48:01.964,Now,Mage
2015-03-28 15:09:10.187,Demon Warlock,Warlock
2015-03-28 17:10:21.863,Chinese Priest,Priest
2015-03-28 20:51:06.327,Lust,Shaman
2015-03-28 21:14:22.675,Ebola minus hob,Paladin
2015-03-28 23:15:43.528,"Control Warrior, standard",Warrior
2015-03-28 23:20:37.378,Dreadfiend,Warlock
2015-03-28 23:30:09.423,Defense Mage,Mage
2015-03-29 01:29:10.271,BETA,Warrior
2015-03-29 02:17:32.289,Suicide Lock,Warlock
2015-03-29 02:40:51.980,Continuousing Rogue,Rogue
2015-03-29 03:01:48.759,Am I Annoying? :),Priest
2015-03-29 04:11:22.925,Control w/o Alexstrasza,Warrior
2015-03-29 05:05:44.738,"30,000 Dust",Druid
2015-03-29 11:38:18.423,GvG only mech mage,Mage
2015-03-29 11:59:00.614,Hobgoblin Priest,Priest
2015-03-29 13:04:34.999,Dobleclick's Value Mage,Mage
2015-03-29 13:55:41.287,Dobleclick's Imps & Demons Warlock,Warlock
2015-03-29 18:07:54.676,FTG mage,Mage
2015-03-29 18:16:23.707,FRZ mage,Mage
2015-03-30 01:22:36.399,No Aggro,Priest
2015-03-30 01:25:31.151,Reynad's Pirates,Rogue
2015-03-30 02:07:39.656,Control/Tempo Mage,Mage
2015-03-30 02:15:45.933,BRM Semi-Dragon Priest,Priest
2015-03-30 02:50:34.038,Health priest,Priest
2015-03-30 02:58:00.662,Spell Powered Mechs,Priest
2015-03-30 03:05:30.084,Stealth Spells,Hunter
2015-03-30 03:17:14.064,Control Plug,Hunter
2015-03-30 03:18:34.342,ThermaMech Mage,Mage
2015-03-30 03:19:48.921,Mech Spell Power,Hunter
2015-03-30 03:26:23.468,Sylvanas reincarnate,Shaman
2015-03-30 03:27:23.537,~A-play-on-Reynad's-Flood-Mage!,Mage
2015-03-30 03:30:50.308,Slow Math,Warrior
2015-03-30 09:30:52.527,Imp-ressive Warlock,Warlock
2015-03-30 14:24:50.800,Midrange Paladin Season 12,Paladin
2015-03-30 17:44:41.458,Kel Thuzad handlock,Warlock
2015-03-30 18:51:35.101,Mochi's Aggro Priest V.2,Priest
2015-03-30 23:59:33.920,hunty,Hunter
2015-03-31 00:05:07.882,Fatigue Rogue Concept,Rogue
2015-03-31 00:22:03.478,ramp butts,Druid
2015-03-31 00:26:33.239,handlock butts,Warlock
2015-03-31 02:01:49.542,Brm deck,Druid
2015-03-31 02:43:58.233,making it less greedy,Warlock
2015-03-31 03:35:11.917,Midrange Hunter: An In-depth Guide,Hunter
2015-03-31 04:37:38.458,Muster for battle,Paladin
2015-03-31 16:55:41.454,Murloc rush,Shaman
2015-03-31 17:38:42.233,Worst Palladin Ever,Paladin
2015-03-31 19:26:14.579,antiagrro war,Warrior
2015-03-31 20:10:55.556,carvalho top 200 legend NA zoo,Warlock
2015-03-31 21:11:01.351,Can't Sense any Demons,Warlock
2015-03-31 23:19:08.311,Steaming Pile of Shit,Rogue
2015-03-31 23:43:29.826,1% Winrate,Shaman
2015-04-01 00:14:08.216,eh,Warrior
2015-04-01 00:14:47.283,Echo Funzies,Mage
2015-04-01 01:31:06.855,Dragonlock,Warlock
2015-04-01 02:12:44.450,DAVID Machine Mage,Mage
2015-04-01 02:46:48.592,Duffy Huntard,Hunter
2015-04-01 03:32:47.554,ResidentSleeper Druid,Druid
2015-04-01 04:22:33.166,Baren'Thuzad,Mage
2015-04-01 05:12:34.469,Muster dragon,Paladin
2015-04-01 05:22:03.468,Enrage Warrior,Warrior
2015-04-01 05:25:30.756,Dragon Priest,Priest
2015-04-01 08:37:42.745,Old School Miracoli,Rogue
2015-04-01 08:40:37.500,Malygod miracoli,Rogue
2015-04-01 08:48:04.894,This board is my board.,Shaman
2015-04-01 15:00:34.667,Jedi Dovadin,Paladin
2015-04-01 15:08:55.293,Kolento low curve priest (anti agrro),Priest
2015-04-01 15:23:32.022,anti agrro freeze deck not sure it works,Mage
2015-04-01 15:29:50.373,Season 12  freeze,Mage
2015-04-01 18:45:35.979,Midrange Yeti Druid,Druid
2015-04-01 19:51:12.839,gang up value rogue,Rogue
2015-04-01 20:30:57.344,Frostbite Mage,Mage
2015-04-01 21:24:24.691,Miracle Rogue,Rogue
2015-04-01 22:38:15.155,BunnyMuffins GvG Midrange Hunter,Hunter
2015-04-01 23:51:06.868,Experimental Paladin Dragon Deck,Paladin
2015-04-02 00:27:24.286,Dragon Pally,Paladin
2015-04-02 01:14:26.445,Control Dragon Paladin,Paladin
2015-04-02 01:26:36.262,ZeDovter's Mech Shaman,Shaman
2015-04-02 01:33:24.619,OH M(al)Y GOD,Shaman
2015-04-02 01:50:54.144,paladragon,Paladin
2015-04-02 02:44:29.201,khymera Molten Giant deck,Mage
2015-04-02 03:35:53.603,BRM Handlock variation,Warlock
2015-04-02 04:20:07.001,fortony,Mage
2015-04-02 04:26:06.972,BRM Overload Shaman,Shaman
2015-04-02 07:17:03.096,Gestaltwandel,Druid
2015-04-02 07:20:20.204,Beherrschung,Rogue
2015-04-02 14:20:22.996,kolento climb,Druid
2015-04-02 14:22:01.023,Ramp Dragons,Druid
2015-04-02 17:13:30.199,Dragodin,Paladin
2015-04-02 18:45:42.112,BRM 1-1 Basic,Priest
2015-04-02 18:53:00.445,BRM Mill Rogue,Rogue
2015-04-02 18:59:12.216,Heroic BRM,Paladin
2015-04-02 19:00:24.312,Heroic Thaur Healadin,Paladin
2015-04-02 19:07:22.685,face hunter brm,Hunter
2015-04-02 19:35:04.024,Thaurissan Combolock,Warlock
2015-04-02 19:44:48.802,BRM Demon Zoo,Warlock
2015-04-02 19:46:45.644,Emperor Thaurissan Heroic,Priest
2015-04-02 19:48:58.717,One grim dwarf,Warrior
2015-04-02 20:07:15.455,Miracle Caster (Original),Rogue
2015-04-02 20:14:56.289,[BRM] Heroic Thaurissan,Mage
2015-04-02 20:24:09.324,Gazlowe Spellmage (Original),Mage
2015-04-02 20:37:37.125,Hand/Demon Lock (Original),Warlock
2015-04-02 20:55:21.422,BRM 1_2 Basic,Hunter
2015-04-02 20:58:05.959,Value Town (Original),Priest
2015-04-02 21:09:47.722,Miracle Mech (Original),Rogue
2015-04-02 21:12:33.332,Boring Zoo Mech,Warlock
2015-04-02 21:16:31.643,Deathshaman,Shaman
2015-04-02 21:19:28.029,Late Game Ramp Druid,Druid
2015-04-02 21:21:04.627,[BRM] Dark Iron Arena - Heroic,Mage
2015-04-02 21:23:46.514,Stupid Face Hunter,Hunter
2015-04-02 21:42:40.557,[BRM] Grimm Guzzler Rogue- Heroic *Expensive*,Rogue
2015-04-02 22:00:37.028,black rock mountain face hunter,Hunter
2015-04-02 22:00:59.182,[BRM] Heroic Emperor Thaurissan,Paladin
2015-04-02 22:01:19.635,MIRACOLI IS BACK! Thaurissan rogue,Rogue
2015-04-02 22:44:34.578,BRM 1_3 Basic,Priest
2015-04-02 22:53:34.296,midrange palllly,Paladin
2015-04-02 23:03:45.645,Jaxxarus,Warlock
2015-04-02 23:24:43.958,Pray for the Malygos,Shaman
2015-04-02 23:34:48.690,post brm echo grinder mage,Mage
2015-04-02 23:38:32.236,resurrect priest,Priest
2015-04-02 23:54:36.934,because Patron!,Druid
2015-04-02 23:58:00.772,dragon mage,Mage
2015-04-02 23:59:30.081,Dat Priest Doe,Priest
2015-04-03 00:00:07.554,5165,Warrior
2015-04-03 00:27:38.814,Forsen Malygod Miracle,Rogue
2015-04-03 01:14:18.889,"Ruck Feynad, GU OP!",Rogue
2015-04-03 01:14:59.393,Grim Patron Shenanigans V2,Warrior
2015-04-03 01:36:38.475,Dragons Echo,Mage
2015-04-03 01:42:08.723,Do you believe in miracle (rouge)? Emperor Thaurissan does.,Rogue
2015-04-03 01:46:00.306,oldlock,Warlock
2015-04-03 01:55:18.177,Anti-Thaurissan Heroic Paladin,Paladin
2015-04-03 01:56:39.632,Demonwrath!,Warlock
2015-04-03 01:59:22.036,By Fang and Flame,Druid
2015-04-03 02:02:57.982,Gazlowe Guide Me,Shaman
2015-04-03 02:04:55.173,Rexaar Iguality,Hunter
2015-04-03 02:31:28.763,Copy/Pasta Warrior,Warrior
2015-04-03 02:35:37.013,zgrslayer deck of aids,Warlock
2015-04-03 03:35:49.292,Ganged Up,Rogue
2015-04-03 03:48:32.517,Don't Patronize Me,Warrior
2015-04-03 03:59:28.531,Coldlight Cancer,Rogue
2015-04-03 04:04:03.689,Heroic Grim Guzzler,Mage
2015-04-03 04:21:10.015,Shaman Elementals!!!!,Shaman
2015-04-03 04:37:56.106,Dogs malygos miracle brm rogue,Rogue
2015-04-03 04:55:18.541,Face Hunter is so yesterday,Warrior
2015-04-03 04:56:58.446,Anti-meta Paladin,Paladin
2015-04-03 05:11:35.711,No-RNG Face Hunter,Hunter
2015-04-03 05:28:10.832,Dragon Priest - Monjhall,Priest
2015-04-03 06:37:18.242,blackrock mountain,Mage
2015-04-03 06:46:45.302,zombie chow that doesnt heal opponent PogChamp,Mage
2015-04-03 08:32:51.753,Thaurissan Smash!!,Priest
2015-04-03 10:14:37.051,Demon Combolock,Warlock
2015-04-03 10:25:34.842,Deathrattle / Quick Shot Hunter,Hunter
2015-04-03 10:42:07.698,Ress Me,Priest
2015-04-03 10:56:57.623,Middy-by StefanosXY,Warlock
2015-04-03 11:41:27.188,reynad 24 Hour Stream Druid,Druid
2015-04-03 11:49:34.924,yaaaaaaaaaaaaaaaaa,Shaman
2015-04-03 11:56:05.044,TheDeathringer,Mage
2015-04-03 12:00:05.245,Prest hope,Priest
2015-04-03 12:03:01.781,This might work?,Warrior
2015-04-03 12:14:55.196,Emperor Duid 1.0,Druid
2015-04-03 12:23:46.876,Midrange Dragondin /w Anti-BGH,Paladin
2015-04-03 12:32:51.296,Handlock Thaurissan,Warlock
2015-04-03 12:44:37.651,fdhzg,Paladin
2015-04-03 12:48:40.390,bob,Hunter
2015-04-03 13:12:52.249,BRM Handlock,Warlock
2015-04-03 13:23:35.261,"Cracked, but not Broken",Warrior
2015-04-03 13:32:23.844,Xife's Warrior,Warrior
2015-04-03 14:04:52.759,Donut's Handlock,Warlock
2015-04-03 14:11:43.554,And God said: Release The Grim Flood!,Warrior
2015-04-03 15:13:10.059,Reynad 24 Hour Stream Rogue,Rogue
2015-04-03 15:20:15.524,Patron warrior,Warrior
2015-04-03 15:24:30.349,Emperor Malygos Druid,Druid
2015-04-03 15:28:44.712,Thaurissan Malygod,Rogue
2015-04-03 15:28:58.932,Malygod,Rogue
2015-04-03 15:32:47.979,Pirate Pladin,Paladin
2015-04-03 15:36:14.958,The Miracle is back,Rogue
2015-04-03 15:40:14.985,Dragon Eggs!,Warrior
2015-04-03 15:48:43.860,Xife Face Hunter,Hunter
2015-04-03 16:23:18.348,verro Dragodin,Paladin
2015-04-03 16:44:52.972,verro Druid tokenface,Druid
2015-04-03 16:50:34.795,Emperor Druid,Druid
2015-04-03 17:47:11.823,Combo priest,Priest
2015-04-03 17:53:02.146,new control priest,Priest
2015-04-03 18:24:19.758,duplicate the emperor,Mage
2015-04-03 18:26:58.426,Jack'd Machina,Mage
2015-04-03 18:30:36.897,verro Spelly shaman,Shaman
2015-04-03 18:48:01.786,verro Freeze mage uc,Mage
2015-04-03 19:01:19.121,t,Druid
2015-04-03 19:10:21.909,Basic Dragon Priest,Priest
2015-04-03 19:15:33.309,Heroic (Budget) Emperor Thaurissan,Priest
2015-04-03 19:18:21.062,Dragon Knight,Paladin
2015-04-03 19:19:22.080,Gang Up Mech Rogue,Rogue
2015-04-03 21:07:35.525,OpieOP priest,Priest
2015-04-03 21:42:20.176,Grim Warrior,Warrior
2015-04-03 22:08:38.100,Blehmage,Mage
2015-04-03 22:48:03.808,Gang Up Mill ROgue,Rogue
2015-04-03 23:04:20.946,[BRM] Week-1 Cards - Tempo Mage,Mage
2015-04-03 23:32:21.972,Daemon,Warlock
2015-04-03 23:53:57.687,Emperor Thaurissan Combo Druid,Druid
2015-04-04 00:10:30.284,I liek dragons,Priest
2015-04-04 00:14:21.138,Shaman Deck Mid-Range,Shaman
2015-04-04 01:26:17.555,No-Taunt-Druid,Druid
2015-04-04 01:54:13.243,greedlock,Warlock
2015-04-04 02:15:54.456,Jotrha's Resurrect Priest,Priest
2015-04-04 02:40:59.841,otk thaurissan freeze mage,Mage
2015-04-04 02:41:11.266,Grin Patron Combo,Warrior
2015-04-04 03:23:33.118,Malygodbois,Rogue
2015-04-04 03:30:02.690,dragon 1,Paladin
2015-04-04 03:31:25.829,Emperor Maly,Rogue
2015-04-04 03:36:24.084,newage,Shaman
2015-04-04 03:40:06.315,Mil Rogue,Rogue
2015-04-04 04:30:10.757,BRM Regular Zoo,Warlock
2015-04-04 08:18:51.832,Senfglas f2p Grim Patron Warrior TOP10,Warrior
2015-04-04 08:49:28.583,SpellMillRogue,Rogue
2015-04-04 08:51:05.733,MinionMill Rogue,Rogue
2015-04-04 09:47:43.777,Blade Dragon Pally,Paladin
2015-04-04 11:03:28.018,Thiijs's Handlock,Warlock
2015-04-04 11:31:18.133,Reanimator,Priest
2015-04-04 11:32:11.642,Grim patron warrior,Warrior
2015-04-04 11:59:29.114,NB-Man's OTK Priest,Priest
2015-04-04 12:17:31.513,Echoing Apprentice-Emperor Miracle,Mage
2015-04-04 13:03:44.491,Something rogue,Rogue
2015-04-04 14:54:36.471,MechMage,Mage
2015-04-04 14:58:51.909,RampDruid,Druid
2015-04-04 15:01:36.732,SjowWarrior,Warrior
2015-04-04 16:20:45.289,Resurrect Tempo Priest,Priest
2015-04-04 16:21:00.763,agro rogue,Rogue
2015-04-04 16:29:45.281,Emperor Velen's mind blast,Priest
2015-04-04 16:47:33.411,OTK Priest,Priest
2015-04-04 17:11:34.347,Demon rise,Warlock
2015-04-04 17:19:16.855,Aggro Patron Power!,Warrior
2015-04-04 17:31:49.688,IDEK,Shaman
2015-04-04 18:25:26.028,aballinjuvi's Midrange Dragon Paladin,Paladin
2015-04-04 18:49:08.039,Ben Bitner Zoolock,Warlock
2015-04-04 18:51:49.797,aballinjuvi's Post BRM Zoo,Warlock
2015-04-04 19:52:59.692,Cairne + Ysera Combo Druid,Druid
2015-04-04 21:25:03.666,Jaleyn Face BRM 1.0,Hunter
2015-04-04 23:06:31.201,Burning Animosity,Shaman
2015-04-04 23:21:40.160,Shaman Murloc Deck,Shaman
2015-04-04 23:32:50.864,Dragon Giant Priest Deck Fun!,Priest
2015-04-04 23:42:15.662,Control Druid Shenanigans,Druid
2015-04-04 23:47:44.567,Feign Death Hunter Deck!,Hunter
2015-04-05 01:50:05.825,Grex's Favorite Gimmick,Warrior
